,Genus,Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Subpathway1,Subpathway2,Subpathway3,Subpathway4,Subpathway5,Subpathway6,MaxCompletion,Group,Type
922,Rubinisphaera,0,0,0,0,1,0,0,1,1,0.25,0.25,0.5,0.25,0.333333333333333,0.333333333333333,0.5,Planctomycetota,MAG
923,Rubripirellula,0,1,0,0,0,1,0,1,1,0.5,0.5,0.75,0.5,0.333333333333333,0.333333333333333,0.75,Planctomycetota,MAG
924,Rubritalea,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0,0,0.75,Verrucomicrobiota,MAG
925,Rubrivirga,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,Bacteroidota,MAG
926,Rubrobacter_A,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Actinobacteriota,MAG
927,Rubrobacter_B,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Actinobacteriota,MAG
928,Ruegeria,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0,0.333333333333333,0.5,Alpha-Rhodobacter,MAG
929,Ruegeria_B,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0,0.333333333333333,0.5,Alpha-Rhodobacter,MAG
930,S15-B10,0,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0.333333333333333,0.333333333333333,Marinisomatota,MAG
931,S20-B6,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0,0,0.5,Actinobacteriota,MAG
932,S36-B12,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.5,Actinobacteriota,MAG
933,SAR86A,0,1,1,0,0,0,0,0,0,0,0,0.25,0.25,0,0.333333333333333,0.333333333333333,Gamma-SAR86,MAG
934,SAT2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alpha-Other,MAG
935,SAT2750,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.5,0.333333333333333,0.333333333333333,1,Planctomycetota,MAG
936,SCGC-AAA003-L08,0,0,1,0,0,1,0,0,0,0.25,0.25,0.25,0.5,0,0.333333333333333,0.5,Marinisomatota,MAG
937,SCGC-AAA027-K21,0,1,0,0,1,0,0,1,0,0.25,0,0.75,0,0,0,0.75,Gamma-Other,MAG
938,SCGC-AAA076-P13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gamma-SAR86,MAG
939,SCGC-AAA160-P02,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Bacteroidota,MAG
940,SCGC-AAA252-I15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Archaea-Other,MAG
941,SCGCAAA288-L16,0,1,0,0,0,1,0,0,1,0.25,0.5,0.5,0.5,0.333333333333333,0.333333333333333,0.5,Bacteria-Other,MAG
942,SHAN690,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0,0,0.5,Bacteroidota,MAG
943,SM1701,0,1,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0.25,Bacteroidota,MAG
944,SP197,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.5,Alpha-Other,MAG
945,SP287,0,1,0,0,0,1,0,0,0,0.25,0.25,0.5,0.25,0,0,0.5,Bacteroidota,MAG
946,SP4073,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0,0,0.75,Alpha-Other,MAG
947,SP4260,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,MAG
948,SP79,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0,0,0.25,Archaea-Other,MAG
949,STC3,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Alpha-Other,MAG
950,SW-6-65-15,0,0,0,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,Archaea-Halobacteria,MAG
951,SW10,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0,0,0.75,Verrucomicrobiota,MAG
952,SW121,0,1,0,0,0,1,0,1,0,0.5,0.25,0.75,0.25,0,0,0.75,Gamma-Other,MAG
953,SZUA-117,0,0,1,0,1,0,0,0,0,0,0,0.25,0.25,0,0.333333333333333,0.333333333333333,Gamma-Other,MAG
954,SZUA-127,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0,0,0.5,Verrucomicrobiota,MAG
955,SZUA-55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Verrucomicrobiota,MAG
956,SZUA-7,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Bacteroidota,MAG
957,Saccharospirillum,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Gamma-Other,MAG
958,Salegentibacter,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Bacteroidota,MAG
959,Salibacterium,0,0,1,0,1,1,0,1,0,0.5,0.25,0.75,0.5,0,0.333333333333333,0.75,Firmicutes,MAG
960,Salimicrobium,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Firmicutes,MAG
961,Salinibacter,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0,0,0.75,Bacteroidota,MAG
962,Salinibacterium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Actinobacteriota,MAG
963,Salinicoccus,0,0,1,0,1,1,0,1,1,0.5,0.5,0.75,0.75,0.333333333333333,0.666666666666667,0.75,Firmicutes,MAG
964,Salinicola,0,1,0,0,1,0,0,1,1,0.25,0.25,0.75,0.25,0.333333333333333,0.333333333333333,0.75,Gamma-Other,MAG
965,Salinihabitans,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0,0.333333333333333,0.5,Alpha-Rhodobacter,MAG
966,Salinimicrobium,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0,0,0.75,Bacteroidota,MAG
967,Salinisphaera,0,0,1,0,1,0,0,1,0,0.25,0,0.5,0.25,0,0.333333333333333,0.5,Gamma-Other,MAG
968,Salinivenus,0,1,0,0,1,1,0,1,1,0.5,0.5,1,0.5,0.333333333333333,0.333333333333333,1,Bacteroidota,MAG
969,Salinivibrio,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Gamma-Other,MAG
970,Salipaludibacillus,0,0,1,0,1,1,0,1,0,0.5,0.25,0.75,0.5,0,0.333333333333333,0.75,Firmicutes,MAG
971,Salipiger,0,1,1,0,1,1,0,1,0,0.5,0.25,1,0.5,0,0.333333333333333,1,Alpha-Rhodobacter,MAG
972,Salmonella,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Gamma-Other,MAG
973,Scalindua,0,1,0,0,1,1,0,0,0,0.25,0.25,0.75,0.25,0,0,0.75,Planctomycetota,MAG
974,Sedimentitalea,0,0,1,0,0,1,0,1,0,0.5,0.25,0.5,0.5,0,0.333333333333333,0.5,Alpha-Rhodobacter,MAG
975,Sediminicola,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Bacteroidota,MAG
976,Seonamhaeicola,0,1,0,0,0,0,0,0,1,0,0.25,0.25,0.25,0.333333333333333,0.333333333333333,0.333333333333333,Bacteroidota,MAG
977,Serratia,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Gamma-Other,MAG
978,Shewanella,0,1,0,0,1,1,0,1,0,0.5,0.25,1,0.25,0,0,1,Gamma-Other,MAG
